source_year,pickup_hour,dropoff_hour,total_rides,total_revenue,avg_fare
2019,13,4,2,58.07999873161316,29.03999936580658
2019,13,10,1,115.80000305175781,115.80000305175781
2019,13,11,9,356.09999656677246,39.56666628519694
2019,13,12,250,6175.739939212799,24.702959756851197
2019,13,13,248730,4095551.596805215,16.465852920054736
2019,13,14,92372,2704914.1386497617,29.282836126204497
2019,13,15,1031,75014.87901508808,72.75933949087108
2019,13,16,12,1584.670002937317,132.05583357810974
2019,13,17,7,1756.2500457763672,250.89286368233817
2019,13,18,2,7.110000193119049,3.5550000965595245
2019,13,19,1,52.79999923706055,52.79999923706055
2019,13,20,2,43.46000003814697,21.730000019073486
2019,14,0,125,4760.429931640625,38.083439453125
2019,14,7,1,5.300000190734863,5.300000190734863
2019,14,10,1,61.41999816894531,61.41999816894531
2019,14,12,9,221.19999504089355,24.57777722676595
2019,14,13,262,5604.53994846344,21.3913738490971
2019,14,14,259906,4218133.306935281,16.229457215051905
2019,14,15,102614,3120182.6627872586,30.406987962532
2019,14,16,2281,165004.27778154612,72.33856982970018
2019,14,17,23,2379.8299655914307,103.47086806919263
2019,14,18,9,630.5900030136108,70.0655558904012
2019,14,19,1,172.9199981689453,172.9199981689453
2019,15,0,100,4098.659957408905,40.98659957408905
2019,15,5,2,84.4799976348877,42.23999881744385
2019,15,10,1,585.7999877929688,585.7999877929688
2019,15,12,1,39.91999816894531,39.91999816894531
2019,15,13,7,230.66999530792236,32.952856472560335
2019,15,14,323,7807.799942731857,24.172755240655906
2019,15,15,262231,4196113.808736354,16.001593285066807
2019,15,16,101232,3190225.8223071694,31.51400567317814
2019,15,17,3200,232193.43706822395,72.56044908381999
2019,15,18,45,7249.679962158203,161.10399915907118
2019,15,19,5,1176.7899932861328,235.35799865722657
2019,15,20,2,156.1999969482422,78.0999984741211
2019,16,0,92,4162.249937057495,45.24184714192929
2019,16,9,1,4.800000190734863,4.800000190734863
2019,16,10,3,123.05999851226807,41.019999504089355
2019,16,12,1,63.599998474121094,63.599998474121094
2019,16,13,3,124.64000034332275,41.54666678110758
2019,16,14,8,269.839994430542,33.72999930381775
2019,16,15,265,7227.019952774048,27.27177340669452
2019,16,16,246306,4123396.045795867,16.740948437292907
2019,16,17,97368,3155120.3673672676,32.40407903384344
2019,16,18,3459,256423.2081927657,74.1321792982844
2019,16,19,41,4632.970001220703,112.99926832245617
2019,16,20,3,760.5899810791016,253.52999369303384
2019,16,21,2,144.43999481201172,72.21999740600586
2019,16,22,2,86.70000171661377,43.350000858306885
2019,17,0,107,4005.749968290329,37.436915591498405
2019,17,7,1,14.15999984741211,14.15999984741211
2019,17,9,3,2926.9000244140625,975.6333414713541
2019,17,10,1,26.0,26.0
2019,17,14,2,63.02000045776367,31.510000228881836
2019,17,15,11,414.41998958587646,37.67454450780695
2019,17,16,272,6368.1699686050415,23.41238959045971
2019,17,17,277749,4568843.974432051,16.44954248055637
2019,17,18,113125,3475314.01478076,30.721007865465282
2019,17,19,2269,174737.08873069286,77.01061645248694
2019,17,20,17,1287.6299991607666,75.74294112710392
2019,17,21,4,631.8799896240234,157.96999740600586
2019,17,22,1,81.5999984741211,81.5999984741211
2019,17,23,2,261.7200012207031,130.86000061035156
2019,18,0,92,3531.969979286194,38.3909780357195
2019,18,4,1,8.300000190734863,8.300000190734863
2019,18,8,3,37.8100004196167,12.603333473205566
2019,18,11,1,9.300000190734863,9.300000190734863
2019,18,14,2,85.4200029373169,42.71000146865845
2019,18,15,6,396.1699867248535,66.02833112080891
2019,18,16,19,513.3599996566772,27.018947350351436
2019,18,17,293,6829.999918937683,23.310579928114958
2019,18,18,321717,5307372.3423203025,16.497021737490723
2019,18,19,109602,3147235.0593343973,28.715124352971635
2019,18,20,569,44908.409682393074,78.92514882670136
2019,18,21,10,945.1199913024902,94.51199913024902
2019,18,22,2,114.91999816894531,57.459999084472656
2019,18,23,1,206.3000030517578,206.3000030517578
2019,19,0,76,2425.6499729156494,31.916447012048017
2019,19,6,1,14.300000190734863,14.300000190734863
2019,19,10,2,12.600000381469727,6.300000190734863
2019,19,12,1,46.560001373291016,46.560001373291016
2019,19,14,1,621.7999877929688,621.7999877929688
2019,19,15,1,48.959999084472656,48.959999084472656
2019,19,16,4,123.919997215271,30.97999930381775
2019,19,17,8,334.67999362945557,41.834999203681946
2019,19,18,176,4118.74994468689,23.401988322084602
2019,19,19,320469,5316719.422773818,16.59043284303261
2019,19,20,98081,2774122.003456235,28.283989798801347
2019,19,21,197,17381.87992668152,88.2328930288402
2019,19,22,4,585.6200113296509,146.40500283241272
2019,20,0,81,2566.2899799346924,31.682592344872745
2019,20,12,2,14.600000381469727,7.300000190734863
2019,20,18,10,1750.880051612854,175.0880051612854
2019,20,19,225,4794.86993932724,21.310533063676623
2019,20,20,292919,4975558.770982474,16.986125075472994
2019,20,21,89206,2530804.932022989,28.370344282032473
2019,20,22,106,10452.109994888306,98.60481127253118
2019,20,23,10,858.499997138977,85.8499997138977
2019,21,0,81,3762.889940261841,46.4554313612573
2019,21,1,2,71.10999965667725,35.55499982833862
2019,21,2,2,0.0,0.0
2019,21,9,1,6.300000190734863,6.300000190734863
2019,21,12,1,38.41999816894531,38.41999816894531
2019,21,14,1,27.829999923706055,27.829999923706055
2019,21,15,1,49.75,49.75
2019,21,17,2,54.89999961853027,27.449999809265137
2019,21,18,5,142.77999877929688,28.555999755859375
2019,21,19,7,344.9699926376343,49.28142751966204
2019,21,20,227,5127.859973907471,22.589691515010884
2019,21,21,282236,4933574.109700829,17.480314735543406
2019,21,22,83984,2290500.7668503523,27.27306114081673
2019,21,23,75,5930.909985542297,79.07879980723064
2019,22,0,120,7474.489994764328,62.287416623036066
2019,22,1,1,79.8499984741211,79.8499984741211
2019,22,3,1,83.75,83.75
2019,22,6,2,57.63999938964844,28.81999969482422
2019,22,7,1,4.300000190734863,4.300000190734863
2019,22,17,1,70.62999725341797,70.62999725341797
2019,22,19,1,18.959999084472656,18.959999084472656
2019,22,20,5,209.65999603271484,41.93199920654297
2019,22,21,234,5703.399981975555,24.373504196476734
2019,22,22,262628,4664745.279304236,17.7617972162307
2019,22,23,73618,2042024.9893012047,27.738120966356117
2019,23,0,54676,1546615.6540863514,28.286920295675458
2019,23,1,51,5898.9400270581245,115.6654907266299
2019,23,2,4,188.22000122070312,47.05500030517578
2019,23,3,1,48.29999923706055,48.29999923706055
2019,23,6,1,61.41999816894531,61.41999816894531
2019,23,7,1,53.41999816894531,53.41999816894531
2019,23,9,1,322.29998779296875,322.29998779296875
2019,23,11,1,368.29998779296875,368.29998779296875
2019,23,13,1,11.800000190734863,11.800000190734863
2019,23,14,1,61.41999816894531,61.41999816894531
2019,23,15,1,20.15999984741211,20.15999984741211
2019,23,20,1,46.560001373291016,46.560001373291016
2019,23,21,10,330.6599931716919,33.06599931716919
2019,23,22,188,4362.949957847595,23.20718062684891
2019,23,23,212299,3854863.6313719153,18.157709793130987
2020,0,0,14467,268515.48828440905,18.560550790378727
2020,0,1,2668,73697.43924790621,27.622728353787934
2020,0,2,3,409.59000396728516,136.53000132242838
2020,0,3,2,51.29999923706055,25.649999618530273
2020,0,8,1,10.800000190734863,10.800000190734863
2020,0,13,1,1.100000023841858,1.100000023841858
2020,0,14,1,1.0,1.0
2020,0,17,1,61.91999816894531,61.91999816894531
2020,0,21,1,31.299999237060547,31.299999237060547
2020,0,22,1,66.36000061035156,66.36000061035156
2020,0,23,9,158.6599988937378,17.628888765970867
2020,1,0,10,240.59999656677246,24.059999656677245
2020,1,1,8692,155323.33895155787,17.869689248913698
2020,1,2,1535,41593.01952320337,27.096429656810017
2020,1,3,1,63.79999923706055,63.79999923706055
2020,1,10,1,0.0,0.0
2020,1,22,1,64.48999786376953,64.48999786376953
2020,1,23,3,42.39999961853027,14.133333206176758
2020,2,0,1,20.299999237060547,20.299999237060547
2020,2,1,5,97.17000007629395,19.43400001525879
2020,2,2,4646,79659.78950148821,17.14588667703147
2020,2,3,818,23072.03975367546,28.205427571730393
2020,2,4,1,10.020000457763672,10.020000457763672
2020,2,13,1,21.360000610351562,21.360000610351562
2020,2,17,1,494.29998779296875,494.29998779296875
2020,3,1,2,36.09999942779541,18.049999713897705
2020,3,3,2692,46951.749714136124,17.441214604062452
2020,3,4,658,20788.09982562065,31.592856877842934
2020,4,0,1,9.359999656677246,9.359999656677246
2020,4,3,3,65.03999996185303,21.679999987284344
2020,4,4,2959,60829.04976826906,20.557299685119656
2020,4,5,1013,30786.47985625267,30.391391763329388
2020,4,6,1,51.79999923706055,51.79999923706055
2020,4,7,1,96.80000305175781,96.80000305175781
2020,4,20,1,302.79998779296875,302.79998779296875
2020,5,0,3,90.51999759674072,30.173332532246906
2020,5,3,1,24.299999237060547,24.299999237060547
2020,5,4,8,133.70999908447266,16.713749885559082
2020,5,5,5837,103115.91993558407,17.66591055946275
2020,5,6,2302,66446.8596880436,28.864839134684445
2020,5,7,3,239.56000137329102,79.853333791097
2020,5,8,1,20.0,20.0
2020,5,9,1,116.80000305175781,116.80000305175781
2020,6,0,6,171.00999546051025,28.50166591008504
2020,6,1,1,85.58000183105469,85.58000183105469
2020,6,5,61,1073.4599952697754,17.59770484048812
2020,6,6,19739,302854.2701290846,15.342938858558417
2020,6,7,5591,146940.01908540726,26.2815272912551
2020,6,8,18,1433.340000152588,79.63000000847711
2020,6,9,1,3.299999952316284,3.299999952316284
2020,6,11,1,26.299999237060547,26.299999237060547
2020,6,12,1,15.300000190734863,15.300000190734863
2020,7,0,16,389.8400020599365,24.365000128746033
2020,7,1,1,44.88999938964844,44.88999938964844
2020,7,6,85,1434.979992866516,16.882117563135484
2020,7,7,34211,510549.389853308,14.923544762015375
2020,7,8,9903,232798.65887212753,23.507892443918767
2020,7,9,35,2612.449981689453,74.64142804827009
2020,7,16,1,18.360000610351562,18.360000610351562
2020,7,19,1,30.0,30.0
2020,8,0,12,179.27999782562256,14.93999981880188
2020,8,7,67,1089.919997215271,16.267462645004045
2020,8,8,48313,722274.659542799,14.949902915215345
2020,8,9,13072,292815.0484158993,22.400172002440275
2020,8,10,36,2542.560007095337,70.62666686375935
2020,8,11,2,199.85000610351562,99.92500305175781
2020,8,17,1,7.300000190734863,7.300000190734863
2020,8,20,1,16.0,16.0
2020,9,0,6,137.6299991607666,22.9383331934611
2020,9,8,28,513.2799968719482,18.331428459712438
2020,9,9,52143,785190.8297510147,15.058413013271478
2020,9,10,14203,312907.8782732487,22.03111161538046
2020,9,11,29,2230.0200157165527,76.89724192126044
2020,9,12,2,153.08999252319336,76.54499626159668
2020,9,14,1,162.8000030517578,162.8000030517578
2020,9,16,1,94.80000305175781,94.80000305175781
2020,10,0,13,376.6399955749512,28.97230735191932
2020,10,5,1,14.6899995803833,14.6899995803833
2020,10,6,1,11.800000190734863,11.800000190734863
2020,10,8,2,17.3799991607666,8.6899995803833
2020,10,9,47,772.5400009155273,16.43702129607505
2020,10,10,57897,873119.8293140028,15.08057117491412
2020,10,11,15339,337688.7880496979,22.015045834128554
2020,10,12,22,1870.800006866455,85.03636394847523
2020,10,13,4,739.7099914550781,184.92749786376953
2020,10,14,5,1163.4199981689453,232.68399963378906
2020,10,15,2,204.21999835968018,102.10999917984009
2020,10,16,3,604.2700042724609,201.42333475748697
2020,10,19,1,33.33000183105469,33.33000183105469
2020,10,20,1,16.0,16.0
2020,11,0,14,344.2799983024597,24.591428450175695
2020,11,9,2,108.3500030040741,54.17500150203705
2020,11,10,58,1120.9099950790405,19.32603439791449
2020,11,11,63390,946288.7395570874,14.928044479524964
2020,11,12,17970,412572.62745022774,22.958966469127866
2020,11,13,30,2916.569994688034,97.21899982293446
2020,11,14,6,560.019998550415,93.33666642506917
2020,11,15,1,8.300000190734863,8.300000190734863
2020,12,0,4,70.6599988937378,17.66499972343445
2020,12,4,1,31.299999237060547,31.299999237060547
2020,12,6,1,8.300000190734863,8.300000190734863
2020,12,10,3,91.44999885559082,30.483332951863606
2020,12,11,56,935.4499888420105,16.704464086464473
2020,12,12,71874,1084329.0891575813,15.086527661707729
2020,12,13,19017,446872.0472539067,23.498556410259596
2020,12,14,49,3870.7899618148804,78.99571350642613
2020,12,15,5,467.700008392334,93.5400016784668
2020,12,16,1,63.439998626708984,63.439998626708984
2020,12,20,1,30.84000015258789,30.84000015258789
2020,13,0,18,374.7099943161011,20.817221906450058
2020,13,11,1,14.300000190734863,14.300000190734863
2020,13,12,99,1744.5299835205078,17.621514985055633
2020,13,13,73429,1112309.8293149564,15.14809992393954
2020,13,14,20557,497000.0366421938,24.176681259045278
2020,13,15,66,5241.640022277832,79.41878821633078
2020,13,16,2,134.60000228881836,67.30000114440918
2020,13,17,3,474.0500030517578,158.01666768391928
2020,13,18,2,18.799999952316284,9.399999976158142
2020,13,19,1,27.0,27.0
2020,14,0,21,497.2499885559082,23.678570883614675
2020,14,10,1,47.31999969482422,47.31999969482422
2020,14,12,2,12.300000190734863,6.150000095367432
2020,14,13,87,1651.3699922561646,18.98126427880649
2020,14,14,76734,1155307.4288938642,15.056004234027473
2020,14,15,22171,528598.4660615921,23.84188652120302
2020,14,16,157,10138.509989738464,64.57649674992652
2020,14,17,8,738.0800075531006,92.26000094413757
2020,14,18,3,198.31999856233597,66.10666618744533
2020,14,19,1,152.8000030517578,152.8000030517578
2020,14,21,1,20.799999237060547,20.799999237060547
2020,15,0,15,399.2699918746948,26.617999458312987
2020,15,8,1,10.300000190734863,10.300000190734863
2020,15,9,1,54.79999923706055,54.79999923706055
2020,15,13,1,29.299999237060547,29.299999237060547
2020,15,14,88,1545.3199882507324,17.560454411940142
2020,15,15,77480,1159536.798652649,14.96562724125773
2020,15,16,22614,581360.6653705239,25.707997938026175
2020,15,17,322,20413.420000076294,63.39571428595122
2020,15,18,11,1620.4199867248535,147.31090788407758
2020,15,19,3,31.799999237060547,10.59999974568685
2020,15,20,2,70.51999855041504,35.25999927520752
2020,16,0,21,787.9999904632568,37.5238090696789
2020,16,6,1,4.800000190734863,4.800000190734863
2020,16,11,1,69.22000122070312,69.22000122070312
2020,16,13,1,28.3799991607666,28.3799991607666
2020,16,14,4,100.65999984741211,25.164999961853027
2020,16,15,94,1786.1599979400635,19.001702105745355
2020,16,16,73273,1175682.6670703888,16.045237223402737
2020,16,17,22790,611471.2953324914,26.830684305945212
2020,16,18,327,20327.03000718355,62.162171275790676
2020,16,19,6,848.8100099563599,141.46833499272665
2020,16,20,2,269.33999252319336,134.66999626159668
2020,17,0,18,470.04999923706055,26.113888846503365
2020,17,9,1,24.799999237060547,24.799999237060547
2020,17,15,2,25.59999942779541,12.799999713897705
2020,17,16,74,1442.0799827575684,19.487567334561735
2020,17,17,76471,1215704.8671788573,15.897593429912742
2020,17,18,22244,574747.015738368,25.83829417993023
2020,17,19,114,7333.470041275024,64.32868457258793
2020,17,20,1,42.54999923706055,42.54999923706055
2020,17,21,1,10.300000190734863,10.300000190734863
2020,17,22,1,402.29998779296875,402.29998779296875
2020,18,0,14,410.9800043106079,29.355714593614852
2020,18,14,1,70.69999694824219,70.69999694824219
2020,18,16,3,115.0199966430664,38.33999888102213
2020,18,17,62,1181.6299858093262,19.05854815821494
2020,18,18,76827,1220129.6770060658,15.881521821834328
2020,18,19,18754,483909.61630541086,25.803008227866634
2020,18,20,34,2921.019973754883,85.91235216926125
2020,19,0,12,304.3799991607666,25.364999930063885
2020,19,5,1,9.800000190734863,9.800000190734863
2020,19,18,35,716.069993019104,20.459142657688687
2020,19,19,67486,1081340.3972541988,16.02318106354205
2020,19,20,14554,380623.207005322,26.15248089908767
2020,19,21,26,2894.470001220703,111.32576927771935
2020,19,22,2,15.600000381469727,7.800000190734863
2020,19,23,1,24.93000030517578,24.93000030517578
2020,20,0,14,424.3999996185303,30.314285687037877
2020,20,7,1,18.799999237060547,18.799999237060547
2020,20,14,3,27.690000534057617,9.230000178019205
2020,20,17,1,55.29999923706055,55.29999923706055
2020,20,18,2,63.599998474121094,31.799999237060547
2020,20,19,50,1007.4999933242798,20.149999866485597
2020,20,20,50974,824190.6878898144,16.168844663746505
2020,20,21,10261,267591.73777514696,26.07852429345551
2020,20,22,12,1389.3899993896484,115.78249994913737
2020,21,0,12,243.50999927520752,20.292499939600628
2020,21,6,1,8.800000190734863,8.800000190734863
2020,21,10,1,16.0,16.0
2020,21,18,1,36.91999816894531,36.91999816894531
2020,21,19,1,14.800000190734863,14.800000190734863
2020,21,20,28,498.8899965286255,17.81749987602234
2020,21,21,38942,637892.848192513,16.38058775082207
2020,21,22,8435,218758.53826749325,25.934622201244014
2020,21,23,11,767.9500045776367,69.81363677978516
2020,22,0,21,1036.5599975585938,49.35999988374256
2020,22,8,1,42.29999923706055,42.29999923706055
2020,22,18,1,12.800000190734863,12.800000190734863
2020,22,19,3,68.47999954223633,22.826666514078777
2020,22,20,1,35.65999984741211,35.65999984741211
2020,22,21,19,368.0999946594238,19.37368392944336
2020,22,22,32968,561995.4077058434,17.04669399738666
2020,22,23,7627,203891.22816210985,26.7328213140304
2020,23,0,5223,143776.02862095833,27.527480111230773
2020,23,1,3,310.52000427246094,103.50666809082031
2020,23,2,1,39.04999923706055,39.04999923706055
2020,23,8,1,15.800000190734863,15.800000190734863
2020,23,20,1,84.30000305175781,84.30000305175781
2020,23,21,1,10.800000190734863,10.800000190734863
2020,23,22,14,260.6999979019165,18.621428421565465
2020,23,23,27319,485308.1475098729,17.764491654521503
2021,0,0,62554,1215155.0744596124,19.425697388809866
2021,0,1,14090,417566.4772224426,29.635661974623325
2021,0,2,10,1011.5700044631958,101.15700044631959
2021,0,3,4,421.75001215934753,105.43750303983688
2021,0,4,2,77.0999984741211,38.54999923706055
2021,0,5,1,40.79999923706055,40.79999923706055
2021,0,7,2,36.09999942779541,18.049999713897705
2021,0,10,1,60.869998931884766,60.869998931884766
2021,0,11,1,61.849998474121094,61.849998474121094
2021,0,13,2,135.98999786376953,67.99499893188477
2021,0,17,1,10.300000190734863,10.300000190734863
2021,0,18,2,55.06999969482422,27.53499984741211
2021,0,19,1,3.799999952316284,3.799999952316284
2021,0,20,1,50.13999938964844,50.13999938964844
2021,0,21,4,82.47999954223633,20.619999885559082
2021,0,22,5,125.21999740600586,25.043999481201173
2021,0,23,40,850.9299879074097,21.27324969768524
2021,1,0,21,447.40999698638916,21.305237951732817
2021,1,1,41762,778942.7565331459,18.65195049406508
2021,1,2,8606,223199.69825941324,25.935358849571607
2021,1,3,6,991.5800094604492,165.26333491007486
2021,1,4,3,492.3200054168701,164.10666847229004
2021,1,14,2,0.0,0.0
2021,1,15,1,61.31999969482422,61.31999969482422
2021,1,22,1,23.799999237060547,23.799999237060547
2021,1,23,2,59.099998474121094,29.549999237060547
2021,2,0,8,121.24000072479248,15.15500009059906
2021,2,1,26,573.8099946975708,22.0696151806758
2021,2,2,29356,536470.977750957,18.274662002689638
2021,2,3,6002,157129.97861862183,26.179603235358517
2021,2,4,8,746.6900062561035,93.33625078201294
2021,2,6,2,105.85000324249268,52.92500162124634
2021,2,8,1,24.799999237060547,24.799999237060547
2021,2,22,1,12.800000190734863,12.800000190734863
2021,3,0,6,96.96999931335449,16.16166655222575
2021,3,1,1,17.299999237060547,17.299999237060547
2021,3,2,18,316.79000091552734,17.599444495307075
2021,3,3,19191,366120.7582395673,19.07773217860285
2021,3,4,4089,116976.04918193817,28.60749552016096
2021,3,5,9,571.910008430481,63.545556492275665
2021,3,6,1,5.800000190734863,5.800000190734863
2021,3,8,1,15.5,15.5
2021,4,0,5,148.61999797821045,29.72399959564209
2021,4,1,3,146.87999725341797,48.959999084472656
2021,4,2,2,28.359999656677246,14.179999828338623
2021,4,3,8,174.89999771118164,21.862499713897705
2021,4,4,13382,293880.55841362476,21.960884652041905
2021,4,5,3224,123049.0492759347,38.16657855953309
2021,4,6,7,575.9000015258789,82.27142878941127
2021,4,7,3,69.87000274658203,23.290000915527344
2021,5,0,13,504.65999031066895,38.81999925466684
2021,5,3,1,35.04999923706055,35.04999923706055
2021,5,4,20,501.92999267578125,25.096499633789062
2021,5,5,12750,312051.73874774575,24.474646176293785
2021,5,6,5582,232579.2288160324,41.6659313536425
2021,5,7,51,4283.479977607727,83.98980348250446
2021,5,8,3,228.9300079345703,76.31000264485677
2021,5,12,2,87.52000141143799,43.760000705718994
2021,5,14,1,3.799999952316284,3.799999952316284
2021,6,0,29,1130.9799966812134,38.99931023038667
2021,6,4,1,74.22000122070312,74.22000122070312
2021,6,5,34,809.0300025939941,23.795000076293945
2021,6,6,32955,646917.6585469246,19.630334047850845
2021,6,7,13488,496588.5674190521,36.81706460698785
2021,6,8,310,23691.580021381378,76.42445168187541
2021,6,9,15,1191.8499794006348,79.45666529337565
2021,6,10,2,69.86999988555908,34.93499994277954
2021,6,11,3,215.72999572753906,71.90999857584636
2021,6,12,1,9.800000190734863,9.800000190734863
2021,6,13,1,16.559999465942383,16.559999465942383
2021,6,17,1,19.299999237060547,19.299999237060547
2021,7,0,31,1225.6699941158295,39.537741745671916
2021,7,5,2,118.73999977111816,59.36999988555908
2021,7,6,85,1801.8499898910522,21.19823517518885
2021,7,7,62273,1058998.65800035,17.005743387990783
2021,7,8,23885,740258.3259577751,30.992603138278213
2021,7,9,802,59705.3599357605,74.4455859548136
2021,7,10,17,2508.909984588623,147.582940269919
2021,8,0,26,883.2999877929688,33.97307645357572
2021,8,6,1,8.800000190734863,8.800000190734863
2021,8,7,79,1759.4799900054932,22.271898607664472
2021,8,8,81047,1368971.326506028,16.891079577356695
2021,8,9,29563,870471.9346716404,29.4446414325894
2021,8,10,434,32046.909938812256,73.84080631062731
2021,8,11,18,2008.9499969482422,111.60833316379123
2021,8,12,3,504.9000053405762,168.30000178019205
2021,8,13,1,207.3000030517578,207.3000030517578
2021,8,23,1,48.060001373291016,48.060001373291016
2021,9,0,18,580.5999994277954,32.25555552376641
2021,9,7,1,18.299999237060547,18.299999237060547
2021,9,8,47,1184.5399904251099,25.20297851968319
2021,9,9,95110,1585404.216328144,16.66916429742555
2021,9,10,32096,885223.8841593266,27.580504865382807
2021,9,11,298,22224.22000694275,74.57791948638507
2021,9,12,19,1716.100016593933,90.32105350494385
2021,9,13,1,186.8000030517578,186.8000030517578
2021,9,14,2,110.80000114440918,55.40000057220459
2021,9,15,1,0.0,0.0
2021,9,16,1,45.97999954223633,45.97999954223633
2021,9,18,1,6.800000190734863,6.800000190734863
2021,9,19,1,17.15999984741211,17.15999984741211
2021,10,0,21,669.5999956130981,31.885714076814196
2021,10,8,1,9.300000190734863,9.300000190734863
2021,10,9,106,2078.2599811553955,19.606226237315052
2021,10,10,107719,1790421.0250486527,16.621218402033556
2021,10,11,35346,942956.2331538796,26.677876793806362
2021,10,12,230,19145.260036468506,83.24026102812394
2021,10,13,17,1527.3800249099731,89.84588381823372
2021,10,14,4,274.9000062942505,68.72500157356262
2021,10,17,1,27.959999084472656,27.959999084472656
2021,10,23,1,35.79999923706055,35.79999923706055
2021,11,0,39,1493.430012702942,38.29307724879338
2021,11,8,2,97.70999908447266,48.85499954223633
2021,11,9,4,61.519999504089355,15.379999876022339
2021,11,10,61,1483.2699899673462,24.31590147487453
2021,11,11,115143,1895217.6050961316,16.45968582628672
2021,11,12,40230,1083230.6924612522,26.925943138485017
2021,11,13,260,19561.629999876022,75.23703846106163
2021,11,14,10,840.0800170898438,84.00800170898438
2021,11,15,2,157.97000122070312,78.98500061035156
2021,11,16,1,79.5,79.5
2021,12,0,28,1319.3799953460693,47.12071411950247
2021,12,7,1,47.81999969482422,47.81999969482422
2021,12,10,3,188.38000106811523,62.79333368937174
2021,12,11,41,847.0199928283691,20.659024215326077
2021,12,12,125397,2118240.044308016,16.892270503345504
2021,12,13,43212,1233258.9217270613,28.53973252168521
2021,12,14,368,27958.719961166382,75.97478250316952
2021,12,15,12,1276.3199927806854,106.35999939839046
2021,12,16,6,477.88000106811523,79.64666684468587
2021,12,17,1,13.300000190734863,13.300000190734863
2021,12,18,3,30.0,10.0
2021,13,0,42,1277.85999584198,30.42523799623762
2021,13,7,1,40.04999923706055,40.04999923706055
2021,13,9,2,68.50999927520752,34.25499963760376
2021,13,10,2,58.130001068115234,29.065000534057617
2021,13,11,3,123.6500015258789,41.21666717529297
2021,13,12,59,1452.849988937378,24.62457608368437
2021,13,13,125621,2097126.6146515105,16.69407674394815
2021,13,14,43976,1281556.0015929937,29.142168491745355
2021,13,15,533,42105.64004611969,78.99744849178178
2021,13,16,27,3913.4500074386597,144.9425928680985
2021,13,17,2,227.84999465942383,113.92499732971191
2021,13,18,1,8.800000190734863,8.800000190734863
2021,13,19,1,22.559999465942383,22.559999465942383
2021,14,0,42,1381.859985113144,32.90142821697962
2021,14,4,1,6.800000190734863,6.800000190734863
2021,14,8,1,5.800000190734863,5.800000190734863
2021,14,9,1,3.299999952316284,3.299999952316284
2021,14,10,1,71.12999725341797,71.12999725341797
2021,14,11,1,41.04999923706055,41.04999923706055
2021,14,12,3,32.66999912261963,10.889999707539877
2021,14,13,86,1946.639987707138,22.635348694269048
2021,14,14,132096,2206645.4138724804,16.704861720812744
2021,14,15,51471,1551749.279038787,30.148030522795107
2021,14,16,918,69066.71996283531,75.23607839088814
2021,14,17,24,2667.9300031661987,111.16375013192494
2021,14,18,7,853.5200300216675,121.93143286023822
2021,14,19,1,36.36000061035156,36.36000061035156
2021,14,23,1,12.800000190734863,12.800000190734863
2021,15,0,40,1524.2899827957153,38.107249569892886
2021,15,7,1,13.300000190734863,13.300000190734863
2021,15,8,2,117.60000228881836,58.80000114440918
2021,15,12,2,17.299999237060547,8.649999618530273
2021,15,13,3,114.90000247955322,38.30000082651774
2021,15,14,84,1720.6299810409546,20.483690250487555
2021,15,15,136376,2262836.9131693244,16.592632964519595
2021,15,16,53612,1678199.848424971,31.302690599585375
2021,15,17,1509,112616.1701465249,74.6296687518389
2021,15,18,30,2419.529991686344,80.65099972287814
2021,15,19,1,33.29999923706055,33.29999923706055
2021,16,0,37,1294.2399911880493,34.97945922129863
2021,16,13,3,95.66000080108643,31.886666933695476
2021,16,14,3,155.94000244140625,51.980000813802086
2021,16,15,89,2146.6199798583984,24.1193256163865
2021,16,16,134552,2340230.4918316603,17.392758872641508
2021,16,17,54017,1756262.8304345608,32.513150127451745
2021,16,18,1506,115703.26032149792,76.82819410458029
2021,16,19,27,3185.330033302307,117.97518641860397
2021,16,20,2,147.35000228881836,73.67500114440918
2021,17,0,33,1091.9200019836426,33.08848490859523
2021,17,4,1,23.540000915527344,23.540000915527344
2021,17,5,1,15.300000190734863,15.300000190734863
2021,17,7,1,6.300000190734863,6.300000190734863
2021,17,14,1,39.54999923706055,39.54999923706055
2021,17,15,3,103.79999923706055,34.59999974568685
2021,17,16,93,2705.549973487854,29.09193519879413
2021,17,17,148722,2569127.1906973124,17.27469500610073
2021,17,18,56238,1703670.839536965,30.293944299885574
2021,17,19,777,61524.42015552521,79.18200792216886
2021,17,20,14,1548.480019569397,110.60571568352836
2021,17,21,2,441.4600028991699,220.73000144958496
2021,18,0,30,854.7399997711182,28.491333325703938
2021,18,1,1,55.619998931884766,55.619998931884766
2021,18,7,1,30.350000381469727,30.350000381469727
2021,18,13,1,7.300000190734863,7.300000190734863
2021,18,14,1,17.15999984741211,17.15999984741211
2021,18,15,4,51.880001068115234,12.970000267028809
2021,18,16,2,21.600000381469727,10.800000190734863
2021,18,17,77,2042.0599870681763,26.52025957231398
2021,18,18,161613,2786114.2309092283,17.239419049886013
2021,18,19,50970,2286986.0613194704,44.86925762839848
2021,18,20,273,21809.950059890747,79.88992695930676
2021,18,21,9,590.5000047683716,65.61111164093018
2021,18,22,3,84.80000114440918,28.266667048136394
2021,18,23,1,30.3799991607666,30.3799991607666
2021,19,0,26,745.4799919128418,28.672307381263145
2021,19,1,1,52.27000045776367,52.27000045776367
